datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,visibility
2019-04-01,26.0,20.0,22.9,22.1,88.9,1.0,16.6,1.0,6.6
2019-04-02,26.0,20.0,22.9,21.2,91.9,1.0,15.7,1.0,5.9
2019-04-03,25.9,20.0,23.8,21.0,91.9,1.0,14.8,1.0,5.9
2019-04-04,25.9,22.0,23.9,21.2,86.0,1.0,15.7,1.0,8.4
2019-04-05,26.0,22.0,24.0,23.3,86.0,1.0,13.9,1.0,8.4
2019-04-06,26.5,22.0,24.0,23.4,82.2,1.0,18.4,1.0,7.6
2019-04-07,31.0,24.0,27.0,23.4,85.3,1.0,18.4,1.0,7.6
2019-04-08,31.0,25.0,27.5,24.6,82.2,0.0,18.4,1.0,8.6
2019-04-09,31.0,25.8,27.7,24.8,85.3,0.0,18.4,1.0,8.6
2019-04-10,31.0,26.0,27.9,24.8,88.0,1.0,17.5,1.0,8.1
2019-04-11,31.0,26.0,27.7,24.8,88.0,1.0,18.4,1.0,8.1
2019-04-12,31.0,26.0,27.9,24.9,82.3,1.0,20.5,1.0,8.6
2019-04-13,30.5,25.7,27.8,24.1,82.3,1.0,20.5,1.0,9.6
2019-04-14,30.5,24.5,27.8,24.0,85.2,1.0,20.3,1.0,9.6
2019-04-15,26.6,22.0,23.9,23.0,91.6,1.0,18.4,1.0,8.6
2019-04-16,26.4,22.0,23.9,23.0,91.6,1.0,19.4,1.0,8.3
2019-04-17,26.4,22.1,24.1,23.0,88.3,1.0,19.4,1.0,6.7
2019-04-18,32.0,24.5,28.0,25.7,86.1,1.0,19.4,1.0,6.7
2019-04-19,35.0,26.0,29.9,26.0,81.6,0.0,17.5,0.0,7.2
2019-04-20,35.0,26.5,29.9,26.0,81.6,0.0,17.5,0.0,7.9
2019-04-21,34.7,26.5,29.4,26.0,81.6,1.0,17.7,1.0,8.7
2019-04-22,32.5,27.0,29.2,25.4,81.5,1.0,18.5,0.0,9.4
2019-04-23,34.7,25.0,29.4,25.3,77.3,1.0,24.1,1.0,9.4
2019-04-24,32.2,26.9,29.0,25.3,81.5,1.0,20.5,1.0,9.4
2019-04-25,33.0,26.9,29.1,25.3,81.2,0.0,24.1,1.0,9.5
2019-04-26,32.5,26.9,28.9,25.0,81.2,1.0,24.1,1.0,10.0
2019-04-27,32.5,25.5,28.7,25.1,81.2,1.0,25.9,1.0,10.0
2019-04-28,32.5,24.0,28.3,24.4,82.5,1.0,25.9,1.0,9.8
2019-04-29,32.5,23.0,27.9,23.9,84.2,1.0,20.5,1.0,8.3
2019-04-30,27.5,23.0,24.6,23.9,84.2,1.0,16.7,1.0,8.3
2019-05-01,27.0,23.0,24.6,21.8,83.6,1.0,13.4,1.0,8.4
2019-05-02,27.0,22.0,24.0,21.8,83.6,1.0,10.3,1.0,8.4
2019-05-03,25.1,22.0,23.8,21.8,89.4,1.0,10.3,1.0,6.3
2019-05-04,25.1,22.0,23.8,23.0,95.0,1.0,11.2,1.0,6.2
2019-05-05,29.5,24.0,26.4,24.6,95.0,1.0,14.4,1.0,6.3
2019-05-06,29.5,24.0,26.4,24.6,95.0,1.0,14.4,1.0,7.5
2019-05-07,26.4,24.0,25.1,24.6,90.0,1.0,14.8,1.0,8.2
2019-05-08,25.2,22.9,24.4,22.3,88.4,1.0,15.7,1.0,9.6
2019-05-09,25.2,22.0,23.5,22.3,79.5,1.0,15.7,1.0,9.6
2019-05-10,25.5,22.0,23.5,22.3,79.5,1.0,10.3,1.0,9.2
2019-05-11,27.0,22.0,24.6,23.1,85.0,1.0,10.3,1.0,9.0
2019-05-12,31.5,25.0,28.0,25.0,86.1,0.0,18.4,1.0,9.0
2019-05-13,32.0,25.8,28.5,25.6,86.1,1.0,21.4,1.0,9.0
2019-05-14,33.0,25.8,28.6,25.7,86.1,1.0,21.4,1.0,9.0
2019-05-15,35.0,25.8,30.2,26.1,78.2,1.0,21.4,1.0,9.3
2019-05-16,36.5,27.5,31.3,26.1,76.3,1.0,20.3,1.0,9.8
2019-05-17,38.0,28.0,32.4,25.7,71.7,0.0,18.4,0.0,10.0
2019-05-18,39.0,28.0,33.1,25.7,67.5,0.0,17.6,0.0,10.6
2019-05-19,39.0,28.0,33.1,25.7,67.5,0.0,17.6,0.0,10.6
2019-05-20,35.0,28.0,31.1,25.2,71.5,1.0,17.8,0.0,9.5
2019-05-21,30.0,24.0,26.9,22.4,71.5,1.0,17.8,1.0,9.5
2019-05-22,30.0,24.0,26.9,22.4,71.4,1.0,16.5,1.0,9.4
2019-05-23,31.5,25.0,28.3,22.4,71.4,1.0,16.5,1.0,9.4
2019-05-24,33.0,25.5,28.8,24.5,77.9,1.0,20.5,1.0,9.4
2019-05-25,35.0,26.0,30.2,25.5,77.9,1.0,20.5,1.0,9.4
2019-05-26,35.0,27.0,30.2,25.5,77.9,1.0,18.5,1.0,9.4
2019-05-27,31.0,27.0,28.2,25.5,83.5,1.0,18.5,1.0,9.4
2019-05-28,30.5,26.0,28.1,25.0,84.1,1.0,13.9,1.0,9.4
2019-05-29,30.1,24.0,27.1,24.5,84.1,1.0,13.0,1.0,9.4
2019-05-30,29.0,24.0,26.5,24.4,86.0,1.0,13.0,1.0,9.2
2019-05-31,27.7,24.0,25.9,23.5,90.8,1.0,13.0,1.0,9.2
2019-06-01,27.7,23.0,25.9,24.4,90.8,1.0,13.0,1.0,9.4
2019-06-02,32.0,23.0,26.8,24.4,80.1,1.0,13.0,0.0,9.4
2019-06-03,32.0,25.0,28.7,24.7,80.1,1.0,14.8,0.0,7.9
2019-06-04,34.6,25.5,29.5,25.8,80.6,1.0,17.6,0.0,7.9
2019-06-05,36.0,25.5,29.5,25.9,83.3,1.0,21.2,0.0,9.0
2019-06-06,36.0,26.0,29.5,26.6,85.2,1.0,21.2,1.0,9.0
2019-06-07,34.4,26.0,30.1,26.6,85.2,1.0,20.5,1.0,8.8
2019-06-08,34.4,28.0,30.8,26.6,79.9,1.0,20.5,1.0,8.8
2019-06-09,36.5,28.0,32.5,26.6,74.8,1.0,19.4,0.0,9.4
2019-06-10,36.5,29.0,32.5,26.6,74.8,0.0,19.4,1.0,9.4
2019-06-11,36.5,29.0,32.5,26.5,74.8,0.0,19.4,1.0,9.4
2019-06-12,34.1,28.5,31.3,26.3,75.1,0.0,16.7,0.0,10.0
2019-06-13,34.0,28.5,30.4,26.3,75.1,1.0,16.6,1.0,10.0
2019-06-14,34.0,28.0,30.4,26.8,75.8,1.0,16.6,1.0,10.0
2019-06-15,35.5,28.0,31.9,25.9,75.8,1.0,20.3,1.0,9.7
2019-06-16,35.5,28.0,31.9,26.0,76.9,1.0,20.3,1.0,9.7
2019-06-17,34.0,25.0,30.1,26.5,79.3,1.0,20.3,1.0,9.7
2019-06-18,34.0,25.0,30.1,26.5,80.9,1.0,20.3,1.0,9.4
2019-06-19,34.5,27.0,30.5,26.3,80.9,1.0,15.7,1.0,9.4
2019-06-20,35.0,28.9,31.8,26.5,76.8,1.0,20.3,1.0,10.0
2019-06-21,38.0,29.0,33.2,26.8,69.6,0.0,21.4,0.0,11.4
2019-06-22,38.0,30.0,33.2,26.8,69.6,0.0,21.4,1.0,11.4
2019-06-23,35.5,30.0,32.4,26.3,72.8,1.0,19.4,1.0,10.0
2019-06-24,34.6,26.5,29.6,25.4,79.4,1.0,17.6,1.0,9.5
2019-06-25,34.6,26.3,29.6,25.4,79.4,1.0,17.6,1.0,9.5
2019-06-26,37.0,26.5,31.6,25.4,69.8,1.0,14.8,1.0,10.4
2019-06-27,37.2,28.0,32.5,25.6,68.4,1.0,14.8,1.0,10.6
2019-06-28,38.5,29.0,33.6,25.6,66.6,0.0,20.5,1.0,10.9
2019-06-29,38.5,29.0,33.6,25.9,66.6,1.0,20.5,1.0,10.9
2019-06-30,32.8,27.0,29.3,25.9,82.6,1.0,20.3,1.0,10.0
2019-07-01,32.8,27.0,29.3,25.9,82.6,1.0,20.3,1.0,9.8
2019-07-02,34.5,27.0,29.8,25.9,82.6,1.0,20.5,1.0,10.0
2019-07-03,34.5,27.0,29.8,26.2,82.6,1.0,20.5,1.0,9.2
2019-07-04,35.3,27.0,30.8,26.2,78.7,1.0,20.5,1.0,10.4
2019-07-05,35.3,27.0,30.8,25.8,78.7,1.0,17.5,1.0,10.3
2019-07-06,36.0,28.0,32.5,25.8,70.4,0.0,15.7,1.0,10.3
2019-07-07,36.7,29.0,32.8,25.8,65.9,1.0,15.7,1.0,10.3
2019-07-08,36.0,29.0,32.8,25.3,65.9,0.0,16.6,1.0,10.2
2019-07-09,36.0,28.0,31.6,25.3,66.5,1.0,16.6,1.0,10.1
2019-07-10,34.0,26.0,30.1,25.2,78.0,1.0,13.0,1.0,9.8
2019-07-11,34.0,26.0,30.1,24.9,78.0,1.0,12.1,1.0,9.8
2019-07-12,36.7,28.0,32.5,25.2,66.9,0.0,12.1,1.0,10.0
2019-07-13,36.7,28.0,32.5,25.6,66.9,1.0,12.1,1.0,10.0
2019-07-14,34.7,27.5,30.1,25.8,82.5,1.0,12.1,1.0,9.6
2019-07-15,33.9,26.0,29.9,25.9,82.5,1.0,16.6,1.0,9.0
2019-07-16,34.7,26.0,29.9,26.7,80.6,1.0,17.5,1.0,9.6
2019-07-17,35.7,28.0,31.9,26.7,79.0,1.0,16.6,0.0,9.0
2019-07-18,36.0,28.5,32.0,26.7,75.9,0.0,17.5,1.0,9.0
2019-07-19,36.0,28.5,31.9,26.7,75.9,0.0,15.7,1.0,9.0
2019-07-20,36.0,27.0,31.5,25.8,75.9,1.0,18.4,1.0,9.8
2019-07-21,36.0,26.8,30.2,25.7,78.6,1.0,18.4,0.0,9.8
2019-07-22,34.5,26.8,30.1,25.3,79.0,1.0,18.4,0.0,9.6
2019-07-23,34.5,26.5,29.7,25.7,79.0,1.0,13.1,1.0,9.6
2019-07-24,33.8,26.5,29.1,25.8,80.9,1.0,13.1,1.0,9.6
2019-07-25,33.7,26.5,29.1,26.0,81.4,1.0,14.8,1.0,9.6
2019-07-26,33.7,27.0,30.0,26.0,81.4,1.0,16.6,0.0,9.6
2019-07-27,34.5,28.0,30.7,26.0,76.9,1.0,17.5,1.0,10.0
2019-07-28,34.5,28.0,30.7,26.0,76.9,1.0,17.6,1.0,10.0
2019-07-29,34.5,26.8,30.5,25.9,77.4,1.0,18.5,1.0,9.8
2019-07-30,34.0,26.8,29.7,25.5,77.4,1.0,18.5,1.0,9.8
2019-07-31,33.2,26.8,28.8,25.5,78.8,1.0,18.4,1.0,9.8
2019-08-01,30.0,25.7,27.2,25.5,91.1,1.0,18.4,1.0,9.7
2019-08-02,29.3,25.5,27.2,25.8,94.8,1.0,22.3,1.0,9.2
2019-08-03,30.0,25.6,27.2,25.8,94.8,1.0,22.3,1.0,9.5
2019-08-04,30.5,25.6,27.3,25.8,92.4,1.0,20.5,1.0,9.5
2019-08-05,32.0,26.0,27.9,25.8,88.0,1.0,13.6,1.0,9.5
2019-08-06,34.4,26.0,30.2,25.8,77.7,0.0,13.0,0.0,9.3
2019-08-07,34.4,27.9,30.3,25.5,77.7,1.0,13.0,0.0,8.5
2019-08-08,34.9,27.9,30.3,26.0,78.2,1.0,16.8,1.0,8.5
2019-08-09,34.9,27.0,30.3,26.5,78.2,1.0,16.8,1.0,9.0
2019-08-10,35.5,27.0,31.4,26.5,76.2,1.0,16.6,0.0,9.0
2019-08-11,36.0,28.5,32.1,26.0,74.9,1.0,13.9,0.0,9.0
2019-08-12,36.5,28.5,32.2,26.0,74.9,1.0,13.4,1.0,9.8
2019-08-13,37.5,28.5,32.6,26.0,69.7,1.0,13.4,1.0,10.5
2019-08-14,37.5,28.0,32.6,25.6,69.6,1.0,14.8,0.0,10.5
2019-08-15,36.7,27.0,31.5,25.3,69.7,1.0,16.6,1.0,10.1
2019-08-16,32.0,26.0,28.5,25.3,79.8,1.0,17.6,1.0,10.0
2019-08-17,32.0,26.0,28.5,25.3,79.8,1.0,16.6,1.0,9.9
2019-08-18,34.5,27.0,29.8,25.3,82.3,1.0,16.6,1.0,9.8
2019-08-19,34.5,27.0,29.8,25.6,82.3,1.0,16.6,1.0,9.4
2019-08-20,33.5,25.9,27.9,25.6,84.8,1.0,16.6,0.0,8.6
2019-08-21,32.0,25.9,27.7,25.4,87.5,1.0,13.0,0.0,7.5
2019-08-22,32.0,25.9,27.6,25.0,87.5,1.0,13.0,1.0,7.5
2019-08-23,32.0,25.0,27.6,25.2,86.0,1.0,18.7,1.0,8.3
2019-08-24,34.0,25.0,27.6,25.2,85.4,1.0,18.7,0.0,8.6
2019-08-25,34.0,25.0,29.6,24.9,85.4,0.0,14.8,0.0,8.3
2019-08-26,33.0,26.0,29.6,25.2,81.0,1.0,14.8,0.0,8.6
2019-08-27,33.0,26.0,29.1,25.4,81.1,1.0,14.8,1.0,9.2
2019-08-28,33.0,26.0,29.1,25.4,81.0,1.0,15.8,0.0,9.8
2019-08-29,33.0,26.0,29.1,24.9,81.1,1.0,16.6,0.0,10.0
2019-08-30,31.0,25.0,27.7,24.7,84.3,1.0,16.6,1.0,10.0
2019-08-31,30.5,25.0,27.0,24.7,85.2,1.0,18.4,1.0,10.0
2019-09-01,30.5,25.0,27.0,24.3,85.2,1.0,18.4,1.0,10.0
2019-09-02,33.0,26.0,28.7,24.0,74.4,1.0,18.5,1.0,10.0
2019-09-03,33.0,26.7,29.5,24.0,72.7,1.0,18.5,1.0,10.0
2019-09-04,33.0,27.0,29.6,24.0,72.2,1.0,13.9,1.0,9.9
2019-09-05,35.5,27.0,30.7,24.7,72.2,1.0,13.0,0.0,9.5
2019-09-06,36.0,27.0,31.1,24.7,71.4,0.0,13.9,0.0,9.0
2019-09-07,36.0,27.5,31.1,25.3,71.4,1.0,17.6,0.0,9.0
2019-09-08,35.5,27.5,30.9,25.3,78.1,1.0,17.6,1.0,9.5
2019-09-09,34.9,27.0,29.6,25.3,83.1,1.0,17.5,1.0,9.6
2019-09-10,30.5,25.5,26.9,25.0,88.6,1.0,17.5,1.0,9.6
2019-09-11,30.5,25.0,26.9,24.8,88.6,1.0,17.5,1.0,9.5
2019-09-12,33.5,25.5,29.1,24.7,80.3,1.0,13.0,0.0,9.3
2019-09-13,34.0,25.8,29.7,24.5,75.2,0.0,12.1,0.0,8.5
2019-09-14,35.0,26.0,30.1,24.5,73.2,0.0,12.1,0.0,8.5
2019-09-15,35.0,26.0,30.1,24.5,73.2,1.0,13.0,0.0,8.5
2019-09-16,34.0,26.0,29.8,24.6,74.8,1.0,14.8,0.0,8.1
2019-09-17,33.8,26.0,29.8,24.6,75.3,1.0,14.8,0.0,8.6
2019-09-18,33.0,25.0,28.0,24.6,82.3,1.0,13.3,1.0,8.1
2019-09-19,32.3,24.5,28.0,24.4,82.3,1.0,11.1,1.0,8.0
2019-09-20,32.1,24.5,28.1,24.0,79.6,1.0,11.1,0.0,8.0
2019-09-21,32.1,24.5,28.1,20.4,63.3,1.0,16.6,0.0,11.2
2019-09-22,32.0,24.0,28.0,18.3,61.7,0.0,16.6,0.0,11.2
2019-09-23,32.0,22.0,26.7,18.3,61.7,0.0,16.6,0.0,11.2
2019-09-24,32.1,22.0,26.7,18.3,63.0,0.0,14.3,0.0,9.5
2019-09-25,32.1,22.0,26.8,19.5,66.6,0.0,13.0,0.0,8.2
2019-09-26,32.0,22.5,27.1,19.5,66.6,0.0,13.0,0.0,8.1
2019-09-27,32.0,22.5,27.3,19.6,65.8,0.0,10.3,0.0,8.1
2019-09-28,33.1,22.0,27.5,19.8,65.4,0.0,10.3,0.0,8.1
2019-09-29,33.5,22.0,27.6,19.8,65.8,0.0,13.9,0.0,7.6
2019-09-30,33.6,22.5,28.1,20.5,65.9,0.0,14.8,0.0,6.4
2019-10-01,33.6,24.0,28.2,21.2,67.4,0.0,16.6,0.0,6.3
2019-10-02,32.0,24.0,28.2,23.3,77.3,1.0,16.6,0.0,6.3
2019-10-03,30.1,23.5,25.7,23.3,87.0,1.0,14.8,1.0,6.8
2019-10-04,30.1,23.0,25.7,23.3,87.0,1.0,14.8,1.0,7.8
2019-10-05,31.7,23.5,27.2,22.8,78.5,1.0,14.8,0.0,7.8
2019-10-06,32.5,23.5,27.2,22.8,77.8,1.0,15.7,0.0,8.2
2019-10-07,32.5,24.5,27.0,22.8,77.8,1.0,14.8,0.0,8.8
2019-10-08,27.3,23.5,25.8,22.9,86.6,1.0,14.8,1.0,9.0
2019-10-09,27.3,24.0,25.8,23.3,86.6,1.0,14.8,1.0,8.8
2019-10-10,32.5,24.0,27.5,23.4,79.6,1.0,16.6,0.0,9.3
2019-10-11,32.5,24.5,28.1,23.3,78.8,1.0,16.6,0.0,9.4
2019-10-12,32.5,24.9,28.1,23.3,78.4,1.0,16.6,0.0,9.4
2019-10-13,31.5,24.9,27.3,23.1,78.4,1.0,16.6,0.0,9.7
2019-10-14,30.0,24.0,26.7,21.9,75.0,1.0,16.6,1.0,9.8
2019-10-15,30.0,24.0,26.5,21.9,75.0,1.0,13.9,1.0,9.8
2019-10-16,29.5,24.0,25.8,21.7,76.9,1.0,13.9,1.0,8.5
2019-10-17,29.5,23.8,25.8,20.7,76.9,1.0,16.6,1.0,8.5
2019-10-18,29.5,22.0,25.2,21.1,75.4,1.0,16.6,0.0,9.9
2019-10-19,30.5,22.0,25.2,21.1,74.2,0.0,14.8,0.0,9.9
2019-10-20,30.5,22.0,26.3,21.1,74.2,0.0,14.8,0.0,8.5
2019-10-21,30.5,24.0,26.8,22.6,75.7,0.0,16.6,0.0,8.5
2019-10-22,31.8,24.0,27.8,22.6,78.1,0.0,17.5,0.0,9.2
2019-10-23,31.8,24.0,27.8,22.6,78.1,1.0,19.4,1.0,9.8
2019-10-24,26.0,22.0,23.7,22.4,82.2,1.0,19.4,1.0,9.8
2019-10-25,26.0,22.0,23.7,22.4,83.4,1.0,11.2,1.0,8.5
2019-10-26,29.4,23.0,25.5,20.4,82.2,1.0,11.2,1.0,7.3
2019-10-27,29.4,23.0,25.5,20.4,83.4,1.0,17.6,1.0,7.3
2019-10-28,28.2,19.5,23.0,19.8,82.1,1.0,18.5,1.0,7.9
2019-10-29,28.2,18.5,22.4,15.4,65.8,1.0,18.5,1.0,9.7
2019-10-30,28.2,17.0,22.4,15.4,65.3,0.0,13.9,1.0,9.7
2019-10-31,26.9,17.0,22.1,15.4,65.3,1.0,13.9,1.0,9.3
2019-11-01,24.0,18.0,21.7,18.5,91.3,1.0,13.9,1.0,8.0
2019-11-02,24.0,19.9,21.7,18.5,91.3,1.0,13.9,1.0,8.0
2019-11-03,27.5,21.0,23.9,18.5,84.3,1.0,15.7,1.0,8.1
2019-11-04,28.0,21.0,23.9,18.3,69.3,0.0,16.6,0.0,9.8
2019-11-05,28.0,20.0,23.4,17.6,69.3,0.0,16.6,0.0,9.8
2019-11-06,28.0,20.0,23.4,17.2,66.2,0.0,16.6,0.0,8.0
2019-11-07,28.0,20.5,23.5,15.2,66.2,1.0,14.8,0.0,8.0
2019-11-08,27.0,20.5,23.5,15.9,66.2,0.0,14.8,0.0,8.0
2019-11-09,27.0,17.5,22.0,15.9,67.5,0.0,13.0,0.0,7.8
2019-11-10,27.3,17.5,22.0,15.9,70.8,0.0,11.2,0.0,7.4
2019-11-11,28.0,17.5,22.5,16.7,73.0,0.0,11.7,0.0,7.0
2019-11-12,28.0,18.5,23.4,17.1,75.7,0.0,11.7,0.0,5.9
2019-11-13,27.0,19.6,23.4,18.1,77.6,1.0,18.5,1.0,5.9
2019-11-14,27.0,19.6,22.8,18.6,77.6,1.0,18.5,1.0,8.5
2019-11-15,27.0,19.6,22.8,20.7,77.6,0.0,18.5,0.0,8.5
2019-11-16,28.4,22.0,24.9,20.7,78.9,0.0,16.6,1.0,8.2
2019-11-17,29.8,22.0,25.1,20.7,78.9,1.0,21.4,0.0,8.2
2019-11-18,29.8,19.4,25.1,20.7,77.6,1.0,17.1,1.0,9.0
2019-11-19,24.2,17.0,20.6,16.5,71.4,1.0,17.1,1.0,9.5
2019-11-20,24.2,17.0,20.6,16.5,71.4,0.0,10.3,1.0,9.5
2019-11-21,24.5,18.0,20.7,16.5,73.1,0.0,10.3,0.0,8.5
2019-11-22,27.0,18.9,22.6,17.2,77.7,0.0,13.9,0.0,7.9
2019-11-23,27.1,20.0,23.4,18.2,78.8,1.0,16.6,1.0,7.3
2019-11-24,28.5,21.0,24.4,18.2,78.8,0.0,16.6,0.0,7.3
2019-11-25,28.5,21.0,24.4,19.2,71.7,0.0,15.7,0.0,8.5
2019-11-26,27.0,21.0,24.0,18.2,71.7,0.0,15.7,1.0,8.5
2019-11-27,24.5,19.5,22.2,16.8,71.7,1.0,16.6,1.0,8.7
2019-11-28,23.4,19.0,20.4,16.8,66.7,0.0,16.6,1.0,9.2
2019-11-29,23.4,18.5,20.4,15.9,66.7,0.0,16.6,1.0,9.2
2019-11-30,24.5,18.0,21.0,13.9,72.9,0.0,16.6,1.0,8.5
2019-12-01,24.5,18.0,21.0,13.5,72.9,1.0,23.2,1.0,8.5
2019-12-02,21.5,17.0,18.5,7.5,49.4,0.0,23.2,1.0,9.8
2019-12-03,21.5,15.3,17.8,6.4,49.4,0.0,17.5,0.0,9.8
2019-12-04,23.0,14.7,17.8,6.0,48.7,0.0,17.5,0.0,9.8
2019-12-05,23.0,13.0,17.6,4.6,41.1,0.0,18.5,0.0,11.1
2019-12-06,22.0,13.0,17.0,4.6,41.1,0.0,18.5,0.0,11.1
2019-12-07,22.0,10.0,15.4,4.6,53.9,0.0,14.8,0.0,10.1
2019-12-08,22.0,10.0,15.4,4.6,55.1,0.0,10.3,0.0,9.8
2019-12-09,22.5,9.5,15.3,5.9,56.3,0.0,10.3,0.0,8.6
2019-12-10,23.0,10.0,15.7,6.9,61.4,0.0,10.3,0.0,7.6
2019-12-11,23.0,10.0,15.7,8.4,65.6,0.0,10.9,0.0,6.6
2019-12-12,24.0,11.0,16.9,9.8,65.9,0.0,10.9,0.0,6.1
2019-12-13,24.1,14.5,19.1,14.2,74.2,0.0,10.3,0.0,5.4
2019-12-14,24.2,15.5,19.8,16.5,80.9,0.0,10.3,0.0,5.4
2019-12-15,26.0,20.0,22.2,18.7,80.9,0.0,15.7,1.0,6.3
2019-12-16,27.5,20.0,22.8,19.0,80.9,0.0,16.6,0.0,6.3
2019-12-17,27.6,20.5,23.1,19.0,80.5,0.0,16.6,1.0,6.3
2019-12-18,27.5,20.5,23.1,19.0,79.9,0.0,19.4,1.0,7.5
2019-12-19,25.6,18.0,22.1,18.1,79.9,1.0,22.3,1.0,7.5
2019-12-20,18.4,15.0,16.6,14.7,81.5,1.0,22.3,1.0,7.5
2019-12-21,16.4,15.0,15.8,14.7,92.1,1.0,14.8,1.0,6.1
2019-12-22,16.4,15.0,15.8,14.7,93.4,1.0,14.8,1.0,4.2
2019-12-23,20.5,15.5,17.9,16.8,92.1,1.0,14.8,1.0,4.1
2019-12-24,26.0,19.0,21.4,17.2,88.0,0.0,15.7,1.0,4.1
2019-12-25,26.0,19.0,21.4,17.2,78.9,0.0,19.4,1.0,7.8
2019-12-26,25.5,17.0,21.3,17.2,78.2,1.0,19.4,1.0,8.0
2019-12-27,19.1,16.0,17.1,14.4,66.7,1.0,18.4,1.0,8.5
2019-12-28,19.1,16.0,17.1,14.4,66.7,0.0,13.0,1.0,8.5
2019-12-29,23.1,16.0,18.9,14.4,75.7,0.0,12.1,0.0,6.3
2019-12-30,23.1,18.0,19.9,16.1,79.0,0.0,13.0,1.0,5.8
2019-12-31,23.0,19.0,20.9,17.0,79.2,1.0,10.3,1.0,5.8
2020-01-01,23.0,19.8,21.2,17.4,79.3,1.0,13.9,1.0,5.6
2020-01-02,24.0,19.9,21.7,18.4,79.3,1.0,15.7,1.0,5.6
2020-01-03,24.5,20.0,21.7,18.4,82.3,0.0,19.4,1.0,6.6
2020-01-04,24.5,20.0,21.4,19.0,87.2,1.0,19.4,1.0,6.6
2020-01-05,24.5,20.0,21.4,19.1,87.2,1.0,21.4,1.0,6.6
2020-01-06,25.7,20.0,22.2,19.1,87.3,0.0,16.6,1.0,5.9
2020-01-07,26.5,20.0,22.6,19.0,81.1,1.0,23.2,1.0,7.4
2020-01-08,28.0,21.0,23.4,19.0,76.9,0.0,16.6,0.0,7.9
2020-01-09,28.0,21.0,23.6,18.9,76.2,1.0,19.4,1.0,8.3
2020-01-10,28.0,21.0,23.6,18.8,76.2,0.0,19.4,0.0,8.3
2020-01-11,26.4,16.6,21.3,17.5,74.5,1.0,19.4,1.0,8.5
2020-01-12,18.2,15.0,16.6,17.2,79.6,1.0,19.4,1.0,7.7
2020-01-13,18.2,15.0,16.6,17.2,86.7,1.0,11.2,1.0,5.0
2020-01-14,22.2,17.0,19.3,17.2,86.7,1.0,11.2,1.0,5.0
2020-01-15,26.0,18.1,22.7,17.2,80.1,0.0,22.3,1.0,8.3
2020-01-16,26.0,18.1,22.7,17.2,78.7,0.0,22.3,1.0,8.9
2020-01-17,21.9,14.0,16.2,13.5,78.7,1.0,22.3,1.0,8.9
2020-01-18,18.7,14.0,15.0,12.6,79.7,1.0,17.5,1.0,8.9
2020-01-19,16.0,13.5,14.8,12.6,89.5,1.0,13.0,1.0,5.6
2020-01-20,16.0,13.5,14.8,13.5,88.5,0.0,13.9,1.0,5.6
2020-01-21,21.8,15.0,17.9,15.9,88.5,1.0,13.9,1.0,4.6
2020-01-22,24.1,17.8,20.7,18.3,86.5,1.0,13.9,1.0,4.6
2020-01-23,24.1,21.0,21.9,18.3,86.5,0.0,20.3,1.0,5.9
2020-01-24,23.0,21.0,21.9,18.3,86.0,1.0,22.3,1.0,7.9
2020-01-25,21.3,13.5,17.6,15.2,86.0,1.0,23.2,1.0,8.6
2020-01-26,19.0,13.0,15.8,8.6,63.1,1.0,23.2,1.0,10.1
2020-01-27,16.4,13.0,14.8,7.5,61.5,0.0,16.6,1.0,10.1
2020-01-28,16.1,14.0,14.8,7.4,61.5,1.0,16.6,1.0,10.0
2020-01-29,16.1,14.0,14.8,7.4,62.4,0.0,14.8,1.0,9.7
2020-01-30,20.3,11.8,15.4,7.5,63.1,0.0,13.0,0.0,9.0
2020-01-31,20.3,11.8,16.0,9.8,66.0,0.0,12.1,0.0,8.7
2020-02-01,20.0,15.0,16.5,13.0,82.6,1.0,9.4,1.0,6.1
2020-02-02,20.0,15.0,17.5,13.0,87.8,0.0,9.4,1.0,4.9
2020-02-03,20.0,15.0,17.5,13.1,90.7,1.0,17.5,1.0,4.9
2020-02-04,15.0,14.0,14.3,15.4,92.8,1.0,17.5,1.0,7.5
2020-02-05,15.0,14.0,14.3,15.4,90.9,1.0,11.2,1.0,7.5
2020-02-06,19.5,15.0,16.9,15.4,92.3,1.0,11.2,1.0,4.8
2020-02-07,19.5,16.5,17.6,15.4,90.9,1.0,14.4,1.0,4.8
2020-02-08,19.0,16.5,17.6,15.4,87.9,1.0,18.4,1.0,7.9
2020-02-09,18.6,14.0,16.3,15.5,81.9,1.0,18.4,1.0,8.3
2020-02-10,18.6,14.0,16.3,15.5,81.9,1.0,14.8,1.0,8.3
2020-02-11,23.4,16.0,18.9,16.3,85.4,1.0,13.0,1.0,4.6
2020-02-12,23.4,18.0,20.4,18.4,88.9,1.0,14.8,1.0,3.9
2020-02-13,23.4,20.0,21.2,20.3,90.1,1.0,14.8,1.0,3.9
2020-02-14,26.6,22.0,23.4,20.3,90.1,1.0,19.4,1.0,5.2
2020-02-15,26.6,22.0,23.4,20.3,84.9,1.0,22.3,1.0,7.1
2020-02-16,22.0,17.0,18.9,8.0,49.8,1.0,19.4,0.0,10.1
2020-02-17,21.1,16.0,17.9,8.0,46.5,0.0,18.5,0.0,10.1
2020-02-18,21.1,15.0,17.9,8.0,46.5,0.0,16.6,0.0,10.1
