datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,visibility
2021-12-31,17.0,13.0,15.1,12.6,85.2,1.0,14.8,1.0,8.4
2022-01-01,17.8,14.9,16.2,12.8,80.8,0.0,14.8,1.0,9.4
2022-01-02,22.0,15.0,17.4,12.5,73.8,0.0,11.2,1.0,8.8
2022-01-03,20.2,13.0,16.7,13.9,84.8,0.0,7.6,1.0,4.8
2022-01-04,24.5,16.0,20.2,15.4,75.5,0.0,20.5,1.0,6.5
2022-01-05,24.0,17.0,20.4,17.3,83.4,0.0,14.8,0.0,5.8
2022-01-06,25.0,19.0,21.3,17.9,81.3,0.0,16.7,0.0,7.5
2022-01-07,24.0,19.0,21.0,16.9,78.0,0.0,22.3,1.0,8.1
2022-01-08,22.0,16.0,19.9,16.3,80.0,0.0,20.5,1.0,7.1
2022-01-09,16.7,14.0,14.9,12.5,85.9,1.0,20.5,1.0,8.4
2022-01-10,16.0,13.0,14.5,13.2,92.1,1.0,14.8,1.0,6.2
2022-01-11,20.0,15.7,17.4,10.1,63.1,1.0,18.4,0.0,10.0
2022-01-12,19.1,15.0,17.0,12.7,76.5,0.0,13.0,1.0,8.5
2022-01-13,17.0,15.0,16.0,12.4,79.6,1.0,18.4,1.0,8.4
2022-01-14,18.4,15.0,16.5,13.0,80.0,0.0,9.4,1.0,5.8
2022-01-15,21.5,16.0,18.1,16.0,87.7,0.0,9.4,1.0,4.0
2022-01-16,24.4,16.0,19.5,17.2,87.0,1.0,24.1,1.0,5.6
2022-01-17,16.0,13.0,14.7,12.1,84.9,1.0,20.5,1.0,9.7
2022-01-18,21.7,15.0,17.5,11.1,67.7,1.0,14.8,0.0,9.4
2022-01-19,22.0,13.0,17.3,11.9,73.0,0.0,13.0,0.0,8.4
2022-01-20,17.4,15.0,16.5,13.9,84.6,1.0,27.7,1.0,8.0
2022-01-21,17.0,16.0,16.2,15.3,94.2,1.0,11.2,1.0,4.4
2022-01-22,21.4,16.0,18.4,17.3,93.5,1.0,11.2,1.0,5.0
2022-01-23,24.9,18.0,20.6,18.7,89.5,1.0,11.2,1.0,4.1
2022-01-24,26.0,20.0,22.6,19.7,84.6,1.0,18.4,1.0,6.3
2022-01-25,22.0,19.9,20.7,18.8,89.0,1.0,20.5,1.0,7.5
2022-01-26,23.4,19.0,20.7,19.3,91.8,1.0,18.4,1.0,6.7
2022-01-27,26.0,20.0,22.2,20.0,87.8,1.0,20.5,1.0,7.0
2022-01-28,26.0,20.0,22.5,19.3,82.8,1.0,22.3,1.0,9.2
2022-01-29,21.0,13.0,16.9,14.8,87.3,1.0,33.5,1.0,8.3
2022-01-30,14.2,11.0,13.1,8.2,73.1,1.0,20.5,1.0,9.4
2022-01-31,14.2,11.0,12.5,8.6,77.8,1.0,16.6,1.0,9.7
2022-02-01,14.4,12.0,13.0,7.9,71.4,0.0,14.8,1.0,10.1
2022-02-02,14.0,11.0,12.5,8.7,78.1,0.0,14.8,1.0,10.0
2022-02-03,16.5,12.0,14.0,7.3,64.9,0.0,14.8,1.0,10.0
2022-02-04,18.0,14.0,15.5,9.1,66.2,0.0,13.0,1.0,10.0
2022-02-05,17.5,13.0,15.1,8.7,66.6,1.0,16.6,1.0,9.5
2022-02-06,14.0,12.0,12.8,12.0,94.7,1.0,11.2,1.0,5.9
2022-02-07,20.0,14.0,16.5,14.4,88.0,1.0,8.5,1.0,6.5
2022-02-08,17.0,14.0,16.0,15.1,94.3,1.0,16.6,1.0,6.4
2022-02-09,14.7,12.0,13.4,11.5,88.2,1.0,18.4,1.0,9.5
2022-02-10,15.7,12.0,13.4,11.9,90.7,1.0,14.8,1.0,6.9
2022-02-11,18.2,14.0,15.9,15.2,95.7,1.0,11.2,1.0,4.1
2022-02-12,16.7,14.0,15.3,14.5,95.1,1.0,17.7,1.0,5.8
2022-02-13,15.0,13.0,14.1,11.6,85.3,1.0,20.5,1.0,8.7
2022-02-14,20.0,13.0,16.3,10.0,66.9,0.0,18.4,0.0,10.0
2022-02-15,17.7,15.0,16.5,13.7,83.5,0.0,11.2,1.0,8.0
2022-02-16,17.6,15.0,16.2,15.5,95.3,1.0,9.4,1.0,4.7
2022-02-17,20.6,17.0,18.4,17.5,94.5,1.0,7.6,1.0,3.0
2022-02-18,22.7,19.0,20.6,20.0,96.3,1.0,18.4,1.0,2.7
2022-02-19,19.3,10.0,13.2,11.5,89.3,1.0,27.7,1.0,9.3
2022-02-20,10.4,8.0,9.0,7.0,87.3,1.0,22.3,1.0,9.5
2022-02-21,13.5,8.8,10.9,5.5,69.5,1.0,18.4,1.0,10.0
2022-02-22,13.5,10.0,11.6,5.9,68.2,0.0,20.5,1.0,10.0
2022-02-23,17.2,10.5,13.5,4.9,56.4,0.0,18.4,0.0,10.1
2022-02-24,18.9,10.0,14.5,6.5,59.9,0.0,14.8,0.0,9.9
2022-02-25,20.0,10.0,15.2,9.2,69.9,0.0,14.8,0.0,8.0
2022-02-26,21.0,11.9,17.0,11.8,72.7,0.0,11.2,1.0,6.5
2022-02-27,22.0,16.0,18.8,13.9,73.8,0.0,9.4,1.0,5.2
2022-02-28,24.7,16.0,19.9,15.4,76.7,0.0,16.6,1.0,5.5
2022-03-01,22.7,19.0,20.7,17.0,79.8,1.0,13.0,1.0,5.6
2022-03-02,25.1,19.0,22.2,18.3,79.5,0.0,13.0,1.0,5.2
2022-03-03,25.4,18.0,22.1,18.5,80.7,0.0,20.5,1.0,6.3
2022-03-04,23.4,19.9,21.3,19.5,89.9,1.0,14.8,1.0,5.0
2022-03-05,22.7,20.8,21.3,20.5,95.2,1.0,12.1,1.0,4.0
2022-03-06,24.0,20.9,22.2,21.1,93.8,1.0,14.8,1.0,4.6
2022-03-07,24.3,18.3,21.5,17.1,78.0,1.0,24.1,0.0,7.8
2022-03-08,26.0,16.0,20.5,14.1,70.0,0.0,22.3,0.0,8.5
2022-03-09,23.1,16.0,19.6,15.4,77.6,1.0,22.3,1.0,9.2
2022-03-10,24.0,18.0,20.6,18.0,85.6,1.0,16.6,1.0,7.0
2022-03-11,24.6,20.0,22.0,18.5,81.4,1.0,13.0,1.0,8.9
2022-03-12,25.2,20.8,22.7,19.4,82.1,0.0,18.4,1.0,8.9
2022-03-13,25.0,21.0,22.8,20.2,85.6,1.0,16.6,1.0,8.4
2022-03-14,25.6,21.0,23.3,20.3,83.6,0.0,14.4,1.0,8.0
2022-03-15,28.0,22.0,24.7,20.8,79.5,1.0,13.0,1.0,5.5
2022-03-16,26.0,22.0,23.5,21.3,88.0,1.0,20.5,1.0,6.5
2022-03-17,25.1,22.6,23.6,21.6,88.8,1.0,14.8,1.0,5.9
2022-03-18,28.0,22.0,24.9,22.0,84.4,1.0,16.3,1.0,5.5
2022-03-19,26.2,22.0,24.1,22.0,88.1,1.0,18.4,1.0,6.7
2022-03-20,28.0,24.0,25.4,22.9,86.3,1.0,27.7,1.0,7.3
2022-03-21,28.9,24.0,25.6,23.7,89.5,1.0,18.4,1.0,6.0
2022-03-22,32.0,24.0,26.4,23.8,86.1,1.0,20.5,1.0,5.9
2022-03-23,25.0,17.0,19.9,16.9,83.5,1.0,31.7,1.0,8.6
2022-03-24,20.7,16.0,18.7,16.7,88.4,1.0,16.6,1.0,7.0
2022-03-25,27.1,19.0,22.4,20.2,88.2,1.0,13.0,1.0,4.9
2022-03-26,32.7,22.6,26.4,23.1,83.4,0.0,16.6,1.0,4.6
2022-03-27,25.4,18.0,23.1,18.3,75.6,1.0,27.7,1.0,8.6
2022-03-28,22.0,18.0,19.9,14.9,73.2,1.0,13.0,0.0,10.0
2022-03-29,22.7,18.0,20.2,17.1,83.0,1.0,13.0,1.0,5.2
2022-03-30,25.0,19.0,21.9,20.2,90.7,1.0,18.4,1.0,4.5
2022-03-31,28.5,20.0,24.4,21.6,85.2,1.0,25.9,1.0,6.8
2022-04-01,21.0,17.0,18.5,15.7,84.0,1.0,31.7,1.0,9.0
2022-04-02,22.0,17.0,19.5,10.8,57.7,1.0,22.3,0.0,10.0
2022-04-03,25.2,15.0,20.4,10.3,55.0,0.0,16.6,0.0,10.1
2022-04-04,26.1,17.0,21.4,11.7,56.3,0.0,16.6,0.0,10.1
2022-04-05,26.8,16.6,22.0,14.2,62.9,0.0,11.4,0.0,9.5
2022-04-06,29.0,18.0,23.8,16.9,67.2,0.0,11.2,0.0,8.7
2022-04-07,31.2,22.0,26.1,17.1,59.7,0.0,14.8,0.0,8.2
2022-04-08,30.6,19.7,25.1,16.3,61.1,0.0,13.0,0.0,8.4
2022-04-09,30.0,20.0,24.3,17.5,69.5,0.0,20.5,0.0,7.7
2022-04-10,29.0,20.0,24.4,19.0,73.5,0.0,18.4,1.0,8.5
2022-04-11,25.0,21.0,23.2,21.0,87.6,1.0,14.8,1.0,6.5
2022-04-12,28.0,23.0,25.0,22.1,84.2,1.0,18.4,1.0,8.3
2022-04-13,32.2,23.0,26.9,22.2,76.6,1.0,11.2,0.0,7.9
2022-04-14,31.0,23.0,26.8,22.6,78.7,0.0,20.5,0.0,7.6
2022-04-15,27.8,24.0,26.0,23.3,85.1,1.0,18.4,1.0,7.2
2022-04-16,26.0,20.0,23.9,21.6,87.3,1.0,25.9,1.0,8.8
2022-04-17,19.0,17.0,18.2,16.4,89.2,1.0,20.5,1.0,8.8
2022-04-18,23.0,17.0,19.2,15.4,79.8,1.0,18.4,1.0,9.2
2022-04-19,26.2,18.0,22.2,15.5,67.8,0.0,16.6,0.0,10.0
2022-04-20,25.4,19.0,22.1,17.5,76.2,1.0,13.0,0.0,8.2
2022-04-21,24.4,20.0,21.9,19.5,86.1,1.0,13.0,1.0,5.5
2022-04-22,29.2,22.0,25.2,21.5,80.5,1.0,20.5,1.0,7.9
2022-04-23,31.0,24.0,27.0,23.6,82.9,1.0,20.5,1.0,8.5
2022-04-24,29.4,25.0,26.8,24.4,86.9,0.0,20.5,1.0,8.9
2022-04-25,32.3,25.0,27.7,24.7,84.2,0.0,24.1,1.0,8.4
2022-04-26,31.9,25.7,28.1,24.7,82.5,1.0,20.5,1.0,8.9
2022-04-27,31.2,26.0,28.1,25.2,84.8,1.0,18.4,1.0,8.3
2022-04-28,28.1,26.0,27.2,25.0,88.1,1.0,22.3,1.0,8.7
2022-04-29,28.0,26.0,26.8,24.7,88.3,1.0,14.8,1.0,8.4
2022-04-30,32.1,25.5,28.6,24.6,80.0,1.0,17.5,1.0,9.0
2022-05-01,27.0,19.7,23.4,16.6,67.4,1.0,35.3,1.0,9.7
2022-05-02,27.5,21.0,23.9,12.6,50.1,0.0,18.5,1.0,10.0
2022-05-03,30.0,19.6,24.8,14.3,55.3,0.0,17.6,0.0,10.6
2022-05-04,30.5,19.0,25.0,14.4,54.5,0.0,16.6,0.0,10.1
2022-05-05,30.2,21.0,25.7,18.2,64.9,0.0,16.6,0.0,10.1
2022-05-06,29.6,23.0,26.0,21.0,74.8,0.0,9.4,0.0,8.5
2022-05-07,30.2,24.0,26.7,23.1,80.9,1.0,19.4,1.0,9.0
2022-05-08,29.3,24.0,26.2,23.6,85.7,1.0,25.0,1.0,9.4
2022-05-09,31.0,24.0,27.1,24.0,83.5,1.0,22.3,1.0,9.3
2022-05-10,32.5,26.0,28.6,25.2,82.6,1.0,21.4,1.0,10.6
2022-05-11,32.7,26.0,28.9,25.7,83.2,1.0,15.7,1.0,8.6
2022-05-12,31.0,24.0,26.9,24.7,88.2,1.0,18.4,1.0,9.3
2022-05-13,30.6,24.5,26.9,24.0,84.8,1.0,20.5,1.0,8.6
2022-05-14,26.0,23.0,24.4,22.1,87.0,1.0,13.9,1.0,8.9
2022-05-15,26.2,24.0,24.9,21.8,84.0,1.0,17.5,1.0,7.8
2022-05-16,26.2,22.0,23.9,16.3,62.5,1.0,15.7,1.0,10.1
2022-05-17,28.1,20.5,24.7,17.2,64.6,0.0,16.6,1.0,10.1
2022-05-18,29.2,22.0,25.5,19.6,70.8,0.0,20.3,0.0,9.8
2022-05-19,29.0,23.0,25.9,21.9,79.3,1.0,15.7,1.0,9.0
2022-05-20,30.0,24.0,26.9,23.3,81.6,1.0,13.9,1.0,9.0
2022-05-21,27.3,24.0,25.6,21.8,79.8,1.0,17.5,1.0,10.0
2022-05-22,25.2,23.0,24.3,22.9,92.0,1.0,19.4,1.0,7.1
2022-05-23,27.0,23.0,24.6,23.8,95.4,1.0,19.4,1.0,6.8
2022-05-24,25.2,23.0,24.0,23.5,96.9,1.0,15.7,1.0,7.1
2022-05-25,30.9,24.0,27.1,24.8,87.5,1.0,15.7,1.0,7.2
2022-05-26,33.4,26.0,28.7,25.4,83.0,1.0,16.6,1.0,8.2
2022-05-27,32.4,24.5,27.9,25.3,86.1,1.0,23.2,1.0,9.6
2022-05-28,33.0,26.0,28.8,26.2,86.3,1.0,22.3,1.0,8.4
2022-05-29,33.6,25.8,28.4,25.9,87.2,1.0,23.2,1.0,9.0
2022-05-30,31.5,25.5,28.2,26.0,87.9,1.0,17.7,1.0,8.9
2022-05-31,31.4,24.0,27.2,24.5,85.5,1.0,16.6,1.0,9.1
2022-06-01,33.8,25.5,28.8,25.4,83.0,1.0,26.8,1.0,8.5
2022-06-02,34.0,26.0,29.9,25.9,80.4,1.0,15.7,1.0,8.6
2022-06-03,36.7,26.0,30.9,24.9,72.6,1.0,16.6,1.0,10.0
2022-06-04,37.9,27.0,32.3,25.2,68.1,0.0,16.6,1.0,10.5
2022-06-05,35.5,27.0,30.9,26.3,77.6,0.0,15.7,1.0,10.9
2022-06-06,31.0,25.0,28.2,25.2,84.2,1.0,15.7,1.0,10.4
2022-06-07,31.7,24.7,28.2,24.9,82.6,1.0,13.9,1.0,9.8
2022-06-08,31.9,25.5,27.8,25.2,86.6,1.0,11.2,1.0,8.1
2022-06-09,32.5,25.7,29.0,25.5,82.1,1.0,12.1,1.0,8.1
2022-06-10,34.3,27.0,29.9,26.3,81.9,1.0,13.0,0.0,8.5
2022-06-11,30.9,26.0,28.1,25.8,87.4,1.0,12.1,1.0,9.0
2022-06-12,34.9,28.0,30.9,26.1,77.3,1.0,13.9,1.0,7.6
2022-06-13,35.5,25.8,30.9,25.7,75.4,1.0,23.2,1.0,9.3
2022-06-14,30.9,25.0,27.5,24.8,85.8,1.0,16.6,1.0,9.9
2022-06-15,31.0,25.8,28.3,24.6,81.2,1.0,13.0,1.0,10.0
2022-06-16,34.7,25.5,30.0,25.1,76.5,1.0,13.0,1.0,9.7
2022-06-17,35.0,26.0,31.4,24.3,67.4,1.0,14.8,1.0,10.0
2022-06-18,36.5,27.5,32.4,23.8,62.8,0.0,19.4,1.0,11.2
2022-06-19,38.2,28.0,33.7,24.0,59.1,0.0,15.7,0.0,11.4
2022-06-20,37.5,29.0,33.6,24.4,59.9,0.0,15.7,1.0,10.6
2022-06-21,38.5,28.5,33.3,25.3,65.0,0.0,22.3,1.0,11.4
2022-06-22,36.0,27.0,31.6,25.8,72.1,0.0,25.9,1.0,11.2
2022-06-23,32.5,24.0,28.0,25.0,84.1,1.0,15.7,1.0,9.9
2022-06-24,34.0,27.0,30.3,25.1,75.0,1.0,20.3,0.0,10.4
2022-06-25,34.6,26.5,30.7,24.4,70.5,1.0,19.4,0.0,11.0
2022-06-26,34.4,27.0,30.3,25.4,76.3,1.0,21.4,0.0,10.9
2022-06-27,37.3,28.0,32.0,25.5,70.9,1.0,21.4,1.0,11.6
2022-06-28,36.8,28.0,32.3,25.7,70.3,0.0,19.4,1.0,11.5
2022-06-29,33.4,28.5,30.6,25.6,75.5,1.0,13.9,1.0,10.8
2022-06-30,32.0,23.5,28.3,25.2,83.7,1.0,14.3,1.0,9.4
2022-07-01,33.0,27.0,28.9,25.2,80.7,1.0,16.6,1.0,9.6
2022-07-02,36.9,26.0,30.6,25.1,74.5,1.0,27.9,1.0,9.8
2022-07-03,37.2,26.0,31.2,25.5,73.1,1.0,11.2,1.0,10.6
2022-07-04,36.9,29.7,32.5,26.8,73.0,1.0,15.7,1.0,10.0
2022-07-05,35.5,24.7,30.4,26.3,79.9,1.0,24.1,1.0,9.6
2022-07-06,31.0,25.0,28.0,25.3,85.6,1.0,12.1,1.0,8.5
2022-07-07,32.0,25.0,27.6,25.1,86.7,1.0,13.9,1.0,9.2
2022-07-08,29.7,25.5,27.5,25.3,87.9,1.0,12.1,1.0,9.7
2022-07-09,29.5,25.0,27.5,25.3,88.1,1.0,17.6,1.0,9.5
2022-07-10,34.0,25.8,29.4,25.2,79.2,1.0,10.3,0.0,10.0
2022-07-11,33.9,27.0,29.8,25.7,79.8,1.0,16.6,1.0,11.4
2022-07-12,32.4,27.5,29.6,26.1,81.6,1.0,16.3,1.0,9.9
2022-07-13,32.5,26.8,29.0,26.0,84.1,1.0,13.0,1.0,9.6
2022-07-14,33.0,26.8,29.7,25.6,79.5,1.0,16.6,1.0,9.8
2022-07-15,33.5,25.5,29.4,26.0,82.5,1.0,18.5,1.0,10.3
2022-07-16,34.7,28.0,31.2,26.4,76.4,0.0,16.6,0.0,11.6
2022-07-17,36.0,29.0,32.1,27.6,77.9,1.0,19.4,1.0,11.4
2022-07-18,37.0,26.5,32.3,27.3,76.3,1.0,21.4,1.0,11.3
2022-07-19,34.5,25.5,29.1,25.8,82.7,1.0,16.7,1.0,9.9
2022-07-20,31.2,26.0,28.8,25.9,84.7,1.0,19.4,1.0,9.7
2022-07-21,30.5,26.8,27.9,25.7,87.6,1.0,20.3,1.0,10.1
2022-07-22,32.1,25.5,27.7,25.0,86.7,1.0,22.4,1.0,9.2
2022-07-23,34.5,26.0,29.7,25.2,78.3,1.0,13.9,0.0,10.8
2022-07-24,35.0,27.0,30.9,25.5,74.5,1.0,15.7,0.0,11.6
2022-07-25,35.1,26.0,30.9,25.0,72.8,0.0,15.7,0.0,11.0
2022-07-26,35.5,26.5,30.8,25.2,73.8,0.0,17.5,0.0,10.0
2022-07-27,35.0,27.0,30.7,25.4,74.8,0.0,17.5,0.0,10.5
2022-07-28,34.7,26.5,30.7,25.6,75.3,0.0,14.8,1.0,11.2
2022-07-29,34.9,27.0,30.8,26.0,76.5,1.0,15.7,1.0,9.3
2022-07-30,34.5,25.5,29.6,25.3,78.3,1.0,25.9,1.0,9.1
2022-07-31,33.5,26.4,29.4,25.2,79.3,1.0,19.4,1.0,9.4
2022-08-01,34.0,26.0,29.1,25.4,80.9,1.0,20.3,0.0,9.9
2022-08-02,34.4,27.4,30.4,25.5,76.4,1.0,14.8,1.0,9.8
2022-08-03,36.5,27.0,31.4,25.1,70.7,0.0,14.8,1.0,10.8
2022-08-04,35.0,26.0,30.7,26.1,77.7,1.0,18.4,1.0,10.0
2022-08-05,31.7,25.0,28.3,24.5,80.6,1.0,17.6,1.0,9.9
2022-08-06,29.2,25.0,27.3,24.8,86.7,1.0,15.7,1.0,9.2
2022-08-07,30.5,25.9,27.7,25.5,88.1,1.0,14.8,1.0,9.5
2022-08-08,34.5,26.0,28.5,25.0,82.5,1.0,12.3,1.0,8.6
2022-08-09,35.0,25.0,29.7,24.6,75.7,1.0,8.8,1.0,10.0
2022-08-10,32.5,26.0,28.4,25.1,83.1,1.0,17.6,1.0,9.8
2022-08-11,29.3,24.0,26.0,24.7,92.6,1.0,19.4,1.0,7.2
2022-08-12,26.8,23.5,25.3,24.0,92.3,1.0,20.4,1.0,7.6
2022-08-13,31.3,25.0,28.0,24.7,82.9,1.0,13.0,1.0,9.1
2022-08-14,33.0,26.0,28.8,25.4,82.3,1.0,13.9,1.0,8.8
2022-08-15,34.0,25.5,29.4,25.3,79.3,1.0,16.6,0.0,10.1
2022-08-16,34.8,27.0,30.7,25.8,76.7,1.0,15.7,0.0,11.5
2022-08-17,34.0,27.5,30.3,26.3,80.2,1.0,13.9,0.0,9.4
2022-08-18,34.8,27.0,30.6,26.1,78.2,1.0,19.4,1.0,9.3
2022-08-19,35.0,27.0,31.1,26.3,77.2,1.0,25.0,0.0,9.6
2022-08-20,31.0,24.5,27.7,25.6,88.8,1.0,20.3,1.0,9.1
2022-08-21,29.5,25.2,27.0,25.3,90.5,1.0,21.2,1.0,9.5
2022-08-22,34.4,25.0,29.6,25.8,81.4,1.0,13.9,1.0,10.8
2022-08-23,34.0,27.0,29.5,26.7,85.4,1.0,13.9,0.0,10.2
2022-08-24,35.4,27.0,30.9,26.5,78.4,1.0,10.3,0.0,9.4
2022-08-25,30.5,25.5,28.0,26.1,89.7,1.0,23.2,1.0,7.7
2022-08-26,32.1,24.5,28.0,25.1,85.0,1.0,22.3,1.0,8.9
2022-08-27,34.1,27.0,29.7,25.4,78.2,1.0,20.3,1.0,11.1
2022-08-28,35.0,26.5,30.4,26.0,78.5,1.0,19.4,0.0,12.0
2022-08-29,35.5,27.0,30.7,25.8,76.4,1.0,17.5,0.0,10.6
2022-08-30,35.1,27.0,30.8,25.3,74.3,0.0,13.9,0.0,11.1
2022-08-31,34.4,27.0,30.5,25.7,76.8,1.0,12.1,0.0,11.1
2022-09-01,31.7,25.0,28.6,25.5,83.4,1.0,17.5,1.0,9.3
2022-09-02,34.5,26.0,30.2,24.4,72.6,1.0,10.3,1.0,9.5
2022-09-03,34.7,27.0,30.8,25.4,73.9,1.0,15.7,0.0,8.6
2022-09-04,30.5,25.0,27.6,23.9,80.7,1.0,20.3,1.0,9.4
2022-09-05,34.2,26.0,29.4,22.3,67.7,0.0,11.2,1.0,10.6
2022-09-06,35.7,25.0,30.1,21.9,64.3,0.0,10.3,0.0,11.8
2022-09-07,34.5,26.0,28.9,23.4,73.9,1.0,14.8,1.0,9.2
2022-09-08,30.0,25.0,26.4,24.5,89.6,1.0,26.8,1.0,8.4
2022-09-09,30.0,24.8,26.9,24.0,84.6,1.0,9.4,1.0,8.9
2022-09-10,31.5,25.4,28.1,24.3,81.1,1.0,10.3,1.0,9.2
2022-09-11,32.5,26.0,28.7,24.3,78.3,1.0,12.1,0.0,9.5
2022-09-12,33.0,26.0,29.4,24.1,74.3,1.0,12.1,0.0,9.5
2022-09-13,33.1,26.0,29.3,24.7,77.3,1.0,11.5,0.0,7.9
2022-09-14,34.5,26.0,29.9,24.2,72.8,0.0,11.2,0.0,8.0
2022-09-15,34.5,26.5,30.2,25.0,74.7,1.0,14.8,0.0,8.4
2022-09-16,31.4,26.0,28.4,25.1,82.5,1.0,16.6,1.0,9.4
2022-09-17,32.0,25.7,27.9,24.6,82.9,1.0,14.8,1.0,9.8
2022-09-18,34.2,25.5,29.6,24.6,76.1,1.0,11.2,0.0,8.3
2022-09-19,35.0,26.5,30.2,25.3,76.3,1.0,11.2,0.0,8.6
2022-09-20,34.5,27.0,29.3,24.8,78.0,1.0,16.6,0.0,9.0
2022-09-21,31.0,25.5,27.5,23.9,81.3,1.0,12.1,0.0,9.5
2022-09-22,31.0,25.0,27.6,24.3,82.3,1.0,17.5,1.0,9.3
2022-09-23,33.0,23.5,27.4,23.3,79.9,1.0,24.1,1.0,9.4
2022-09-24,29.0,24.0,26.6,22.8,79.8,1.0,13.9,1.0,9.6
2022-09-25,28.4,24.7,26.0,22.8,82.6,1.0,18.4,1.0,9.2
2022-09-26,32.5,24.0,27.9,23.7,79.1,1.0,9.4,0.0,7.5
2022-09-27,34.0,25.0,29.0,23.7,74.7,1.0,11.2,0.0,6.9
2022-09-28,30.0,25.0,26.9,23.0,80.0,1.0,12.1,1.0,8.3
2022-09-29,29.0,24.0,26.1,23.7,86.9,1.0,14.8,1.0,8.2
2022-09-30,31.5,25.0,26.6,23.6,84.1,1.0,23.2,1.0,10.0
2022-10-01,29.0,25.0,26.2,24.3,89.2,1.0,19.4,1.0,8.7
2022-10-02,29.5,25.0,26.9,23.8,83.4,1.0,17.5,1.0,9.9
2022-10-03,32.5,25.0,27.8,24.0,81.1,1.0,17.7,0.0,9.1
2022-10-04,33.0,25.0,27.5,23.8,81.6,1.0,8.5,0.0,9.1
2022-10-05,33.0,24.5,28.3,23.6,77.4,1.0,16.6,0.0,9.3
2022-10-06,32.0,24.0,26.7,23.7,84.7,1.0,26.8,0.0,8.8
2022-10-07,30.0,24.0,26.4,23.7,85.8,1.0,14.9,0.0,8.5
2022-10-08,29.5,24.5,26.7,23.2,81.7,1.0,16.6,1.0,9.0
2022-10-09,27.3,23.0,25.3,20.8,76.8,1.0,26.8,1.0,9.4
2022-10-10,27.0,21.4,23.8,14.8,58.0,1.0,17.5,1.0,9.7
2022-10-11,28.7,19.0,23.9,14.7,59.1,0.0,16.6,0.0,10.7
2022-10-12,29.5,21.0,24.9,15.1,57.5,0.0,13.9,0.0,10.5
2022-10-13,29.7,22.0,25.0,15.2,57.1,0.0,11.2,0.0,10.4
2022-10-14,31.1,19.0,24.8,15.3,60.0,0.0,17.5,0.0,10.2
2022-10-15,31.2,21.0,25.7,14.8,55.6,0.0,17.5,1.0,10.3
2022-10-16,32.0,19.0,25.8,16.4,59.3,0.0,17.6,0.0,9.6
2022-10-17,31.5,24.0,27.2,14.1,45.7,0.0,20.5,1.0,10.9
2022-10-18,30.0,22.5,26.1,12.4,43.9,0.0,20.8,1.0,10.1
2022-10-19,26.0,16.5,21.7,12.3,58.3,1.0,16.6,1.0,8.9
2022-10-20,18.1,16.0,17.3,16.0,92.1,1.0,13.9,1.0,7.1
2022-10-21,21.7,18.0,19.9,18.8,93.1,1.0,12.1,1.0,7.6
2022-10-22,32.0,20.0,25.3,20.5,77.1,0.0,10.9,0.0,9.6
2022-10-23,33.5,22.5,27.7,21.5,71.4,1.0,7.4,0.0,10.2
2022-10-24,33.0,23.0,27.6,21.0,69.3,1.0,15.7,0.0,8.0
2022-10-25,28.0,23.0,24.9,21.8,83.4,1.0,13.9,1.0,6.8
2022-10-26,28.5,23.0,25.2,22.0,83.5,1.0,9.4,1.0,5.6
2022-10-27,29.0,24.0,26.5,21.7,75.7,1.0,11.2,1.0,9.4
2022-10-28,31.0,23.8,26.8,20.3,69.3,0.0,11.2,0.0,9.7
2022-10-29,30.0,23.1,26.1,20.6,73.1,1.0,12.1,0.0,7.7
2022-10-30,30.2,21.0,25.7,20.3,73.9,0.0,13.9,0.0,7.8
2022-10-31,30.0,21.5,25.7,16.1,56.6,0.0,19.4,0.0,10.1
2022-11-01,30.0,20.4,24.5,13.5,52.2,0.0,20.5,1.0,11.1
2022-11-02,29.4,17.5,23.0,14.2,61.8,0.0,14.8,0.0,9.3
2022-11-03,29.5,17.0,23.4,15.1,62.6,0.0,10.4,0.0,9.2
2022-11-04,30.0,19.0,24.2,16.7,65.5,0.0,11.2,0.0,9.6
2022-11-05,29.0,20.4,24.4,17.4,67.8,0.0,19.4,0.0,9.9
2022-11-06,28.0,20.0,23.5,17.9,72.3,0.0,10.3,0.0,7.0
2022-11-07,28.0,19.0,23.6,18.7,75.7,0.0,11.2,0.0,6.6
2022-11-08,29.0,20.0,24.1,19.0,74.5,0.0,14.8,0.0,5.9
2022-11-09,29.0,19.5,24.4,19.3,75.2,0.0,13.0,0.0,7.2
2022-11-10,27.0,22.0,24.7,21.2,81.5,1.0,9.4,1.0,7.3
2022-11-11,30.0,23.0,25.7,22.0,80.7,1.0,14.8,1.0,8.0
2022-11-12,30.1,23.0,26.1,21.7,78.0,1.0,15.7,1.0,8.5
2022-11-13,28.5,22.0,25.5,21.5,79.7,1.0,11.2,1.0,8.1
2022-11-14,29.0,22.0,25.5,22.0,82.0,1.0,9.4,0.0,6.1
2022-11-15,29.0,23.0,25.9,22.4,81.5,1.0,15.7,1.0,8.3
2022-11-16,31.0,24.0,27.0,22.7,78.8,1.0,16.6,1.0,8.2
2022-11-17,30.5,25.0,26.9,23.1,80.7,1.0,22.3,1.0,10.4
2022-11-18,31.0,24.0,26.9,23.6,82.9,1.0,17.5,1.0,8.2
2022-11-19,29.5,25.0,26.7,22.7,79.3,1.0,13.9,1.0,9.4
